ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
449403701,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Alexis Lours,2022-05-05,2022,5,5,1503,France,FR-IDF-92,Île-de-France,Hauts-de-Seine,Parc départemental des Chanteraines,48.9382984,2.3139322,Adult – 1,,Unspecified,"","",,,,,,,S109011019,"",,,,,Columba palumbus,comwop1,Group,1907,,4.87,62,,3648,5472
204648911,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lukasz Pulawski,2016-05-22,2016,5,22,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,Unknown – 1,,Unspecified,"","",,IBC1511150,,,,,S64986652,"",,,"Lateral view. Elevation: 105 m. Date added to IBC: August 2, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.64,14,,4000,6000
433150311,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Alexis Lours,2021-04-11,2021,4,11,847,France,FR-IDF-95,Île-de-France,"Val-d'Oise",Bois des Éboulures (Franconville),48.9968754,2.2111326,Adult – 1,,Unspecified,"","",,,,,,,S106524075,"",,,,,Columba palumbus,comwop1,Group,1907,,4.15,55,,3672,4896
165123671,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,James Kennerley,2019-06-20,2019,6,20,642,United Kingdom,GB-ENG-SFK,England,Suffolk,Boyton Marshes RSPB Reserve,52.0738945,1.4857399,Adult,,Unspecified,"","",,,,,,,S57529765,"",,,,,Columba palumbus,comwop1,Group,1907,,4.78,9,,3392,5088
165123501,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,James Kennerley,2019-06-20,2019,6,20,642,United Kingdom,GB-ENG-SFK,England,Suffolk,Boyton Marshes RSPB Reserve,52.0738945,1.4857399,Adult,,Unspecified,"","",,,,,,,S57529765,"",,,,,Columba palumbus,comwop1,Group,1907,,4.42,12,,2548,4077
521758931,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tomáš Grim,2022-07-27,2022,7,27,857,Portugal,PT-11-LI,Lisboa,Lisboa,Parque Eduardo VII,38.7282420,-9.1540682,Adult – 1,"",Unspecified,"","",,,,,,,S115847461,"",,,,,Columba palumbus,comwop1,Group,1907,,4.67,6,Habitat,2507,4521
359076661,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Josep del Hoyo,2021-07-25,2021,7,25,1721,Spain,ES-AR-ZG,Aragón,Zaragoza,Farlete--Partasona,41.6593481,-0.5430546,Adult – 1,,Unspecified,"","",,,,,,,S92293985,"",,,"A bird about to drink, on a pond. Videograb.",,Columba palumbus,comwop1,Group,1907,,4.80,5,,2160,3424
614489028,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tomáš Grim,2023-04-19,2023,4,19,1455,Spain,ES-AN-GD,Andalucía,Granada,Granada--Alhambra,37.1778641,-3.5882753,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S134284368,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,4,"",2046,3125
490938831,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Itamar Donitza,2022-10-03,2022,10,3,725,Romania,RO-B,Bucuresti,,Parcul Tineretului,44.4050285,26.1017854,"",,Unspecified,"","",,,,,,,S119901906,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,4,,3746,2497
204551141,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Pierandrea Brichetti,2004-03-17,2004,3,17,0,Italy,IT-25,Lombardia,,"Verolavecchia (45.3285, 10.0557)",45.3285000,10.0557000,"",,Unspecified,"","",,IBC1044102,,,,,S64996099,"",,,"An adult before drinking. Elevation: 64 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,8,,862,1200
165123681,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,James Kennerley,2019-06-20,2019,6,20,642,United Kingdom,GB-ENG-SFK,England,Suffolk,Boyton Marshes RSPB Reserve,52.0738945,1.4857399,Adult,,Unspecified,"","",,,,,,,S57529765,"",,,,,Columba palumbus,comwop1,Group,1907,,4.10,10,,3466,5199
586005781,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lia Kajiki,2023-06-15,2023,6,15,1133,United Kingdom,GB-ENG-LND,England,London,Kew Royal Botanic Gardens,51.4787636,-0.2956009,"",,Unspecified,"","",,,,,,,S141636959,"",,,,,Columba palumbus,comwop1,Group,1907,,4.40,5,,3456,5184
255252961,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Hannes Leonard,2020-07-10,2020,7,10,0,United Kingdom,GB-ENG-SRY,England,Surrey,3 West Meads (Guildford House),51.2363088,-0.5995254,"",,Unspecified,"","",,,,,,,S72363369,"",,,,,Columba palumbus,comwop1,Group,1907,,4.00,9,,4016,6016
204509771,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Erkki Lehtovirta,2014-09-06,2014,9,6,0,Finland,FI-18,Uusimaa,,Helsinki--Tähtitorninmäki,60.1618292,24.9530691,"",,Unspecified,"","",,IBC1553780,,,,,S64953718,"",,,"Sepelkyyhky (Juvenile). Elevation: 29 m. Date added to IBC: January 10, 2019.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.11,9,,720,1280
82323151,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Benoit Maire,2018-01-17,2018,1,17,905,Morocco,MA-07,Rabat-Salé-Zemmour-Zaer,,"Golf de Dar Essalam, Rabat, MA (33.917, -6.835)",33.9165031,-6.8348211,"",,Unspecified,"","",,,,,,,S41987118,"",,,,,Columba palumbus,comwop1,Group,1907,,4.00,10,,945,1417
717353,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eduardo Soler,,,,,,Spain,ES-CT-LD,Cataluña,Lleida,Vallbona de les Monges,41.5263000,1.0894000,"","",Unspecified,"","",,IBC1596122,,,,,,"",,,"perched. IBC scientific name: Columba palumbus palumbus. Elevation: 493 m. Date added to IBC: July 20, 2019.",,Columba palumbus,comwop1,Group,1907,,4.20,5,"",3456,5184
225600541,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Hannes Leonard,2020-04-09,2020,4,9,742,United Kingdom,GB-ENG-SRY,England,Surrey,3 West Meads (Guildford House),51.2363088,-0.5995254,"",,Unspecified,"","",,,,,,,S67017583,"",,,,,Columba palumbus,comwop1,Group,1907,,4.33,6,,2486,3724
204648881,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lukasz Pulawski,2016-05-22,2016,5,22,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,"",,Unspecified,"","",,IBC1511146,,,,,S64986654,"",,,"Lateral view on grass. Elevation: 114 m. Date added to IBC: August 2, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.33,6,,4000,6000
614488292,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tomáš Grim,2023-04-19,2023,4,19,1105,Spain,ES-AN-GD,Andalucía,Granada,Granada. Sacromonte,37.1826374,-3.5839043,Adult – 1,,Unspecified,"","",,,,,,,S134284434,"",,,,Migratory flocks (?).,Columba palumbus,comwop1,Group,1907,,5.00,3,,2427,3641
611500410,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Alexis Lours,2023-11-23,2023,11,23,1307,France,FR-IDF-95,Île-de-France,"Val-d'Oise","Lac d'Enghien",48.9698929,2.3003423,Adult – 1,,Unspecified,"","",,,,,,,S155016715,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,3,,4430,6645
492081461,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Jérémy Calvo,2020-05-28,2020,5,28,2000,France,FR-ARA-74,Auvergne-Rhône-Alpes,Haute-Savoie,"Étang de Crosagny, Saint-Félix",45.8103232,5.9619659,Adult Male – 1,,Unspecified,"","",,,,,,,S111681020,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,3,,3265,4897
490938841,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Itamar Donitza,2022-10-03,2022,10,3,725,Romania,RO-B,Bucuresti,,Parcul Tineretului,44.4050285,26.1017854,"",,Unspecified,"","",,,,,,,S119901906,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,3,,3920,2613
490338191,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Kasper R. Berg,2022-07-29,2022,7,29,1237,Denmark,DK-84,Region Hovedstaden,,Meulenborg Park and surrounding area.,56.0174156,12.5935388,"",,Unspecified,"","",,,,,,,S119961675,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,3,,2892,3888
463292131,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tomáš Grim,2022-06-14,2022,6,14,955,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Holyrood Park,55.9473623,-3.1610155,"",,Unspecified,"","",,,,,,,S112941613,"",,,,,Columba palumbus,comwop1,Group,1907,,5.00,3,,2499,3749
359076641,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Josep del Hoyo,2021-07-25,2021,7,25,1721,Spain,ES-AR-ZG,Aragón,Zaragoza,Farlete--Partasona,41.6593481,-0.5430546,Adult – 1,,Unspecified,"","",,,,,,,S92293985,"",,,A bird drinking on a pond. Videograb.,,Columba palumbus,comwop1,Group,1907,,5.00,3,,2160,3456
204774511,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,martin achtman,2015-09-06,2015,9,6,0,Germany,DE-BE-B1,Berlin,Berlin (Kreisfreie Stadt),"Mitte (52.5205, 13.408)",52.5205000,13.4080000,"","",Unspecified,"","",,IBC1098894,,,,,S65003164,"",,,"10 Days old and first time alone in the nest-of course it's raining; Weinmeisterstraße. Elevation: 37 m. Date added to IBC: June 22, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,6,Nest,3137,4291
615823685,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Edmund Mackrill,2024-03-09,2024,3,9,930,United Kingdom,GB-ENG-NFK,England,Norfolk,Whitlingham Country Park,52.6212277,1.3398170,"",,Unspecified,"","",,,,,,,S164213021,"",,,,,Columba palumbus,comwop1,Group,1907,,4.20,5,,2432,3648
84617701,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Brian Henderson,2017-04-02,2017,4,2,1005,France,FR-IDF-75C,Île-de-France,Paris,Jardins du Trocadéro,48.8616022,2.2892761,"",,Unspecified,"","",,,,,,,S42492227,"",,,,,Columba palumbus,comwop1,Group,1907,,4.00,9,,2970,4454
184939161,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Jeremiah Trimble,2019-10-11,2019,10,11,1003,Portugal,PT-20-PD,Região Autónoma dos Açores,Ponta Delgada,"Jose do Canto Botanical Garden, Ponta Delgada PT-Ilha de São Miguel (37.7472,-25.6701)",37.7472060,-25.6700680,"",,Unspecified,"","",,,,,,,S60529732,"",,,,,Columba palumbus,comwop1,Group,1907,,4.00,7,,1800,2705
225600531,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Hannes Leonard,2020-04-09,2020,4,9,742,United Kingdom,GB-ENG-SRY,England,Surrey,3 West Meads (Guildford House),51.2363088,-0.5995254,"",,Unspecified,"","",,,,,,,S67017583,"",,,,,Columba palumbus,comwop1,Group,1907,,4.17,6,,2222,3328
205015691,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2015-04-15,2015,4,15,0,Norway,NO-03,Oslo,,Linderud Gård,59.9417000,10.8336000,"","Courtship, Display, or Copulation",Unspecified,"","",,IBC1461706,,,,,S65088728,"",,,"Courtship from a male to its female. Elevation: 161 m. Date added to IBC: January 30, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.75,8,"",714,1280
547644381,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Wouter Van Gasse,2023-03-20,2023,3,20,1304,Germany,DE-SN-C1,Sachsen,Chemnitz (Kreisfreie Stadt),Chemnitz - Annenstraße,50.8291532,12.9254918,"Adult Female – 1; Adult Male – 1","Courtship, Display, or Copulation",Unspecified,"","",,,,,,,S131372376,"",,,,,Columba palumbus,comwop1,Group,1907,,4.67,3,"",3125,5000
205142861,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Josep del Hoyo,2019-09-07,2019,9,7,0,Spain,ES-CT-BR,Cataluña,Barcelona,"Lynx Garden (41.5042, 2.0907)",41.5035074,2.0909459,"",,Unspecified,"","",,IBC1610507,,,,,S64823360,"",,,"An adult on a roof. Ssp palumbus. Videograb. Elevation: 179 m. Date added to IBC: September 15, 2019.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.86,7,,2118,3654
204252211,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Bojan Bencic,2011-04-03,2011,4,3,0,Croatia,HR-21,Grad Zagreb,,"Maksimir Park (45.8326, 16.0255)",45.8326000,16.0255000,Unknown – 1,,Unspecified,"","",,IBC977674,,,,,S64974225,"",,,"One bird in a tree. Elevation: 147 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.86,7,,533,800
206119741,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Augusto Faustino,2008-05-05,2008,5,5,0,Poland,PL-MZ,Mazowieckie,,Warsaw,52.2337000,21.0011000,"",,Unspecified,"","",,IBC1005234,,,,,S65194349,"",,,"Lone bird at city park. Elevation: 113 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.83,6,,605,900
110730801,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Brad Arthur,2018-08-13,2018,8,13,1400,France,FR-IDF-75C,Île-de-France,Paris,Jardin du Luxembourg,48.8469188,2.3372072,"",,Unspecified,"","",,,,,,,S47823928,"",,,,,Columba palumbus,comwop1,Group,1907,,3.88,8,,1443,1997
204781981,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2005-06-14,2005,6,14,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.8313, 5.6571)",50.8313000,5.6571000,Adult – 1,,Unspecified,"","",,IBC1046884,,,,,S65004784,"",,,"Portrait of an adult. Elevation: 71 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.20,5,,548,800
204648871,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lukasz Pulawski,2016-05-22,2016,5,22,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,Burdiehouse Burn Valley Park LNR,55.8989532,-3.1510581,"",,Unspecified,"","",,IBC1511145,,,,,S64986651,"",,,"Perched on a fence. Elevation: 131 m. Date added to IBC: August 2, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.20,5,,2919,4185
204648841,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lukasz Pulawski,2017-03-03,2017,3,3,0,United Kingdom,GB-SCT-EDH,Scotland,Edinburgh,"Moredun (55.9102, -3.1491)",55.9102000,-3.1491000,"",,Unspecified,"","",,IBC1511141,,,,,S64986867,"",,,"Lateral view of a perched bird. Elevation: 92 m. Date added to IBC: August 2, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.20,5,,2855,3977
178126441,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Hannes Leonard,2019-08-28,2019,8,28,753,United Kingdom,GB-ENG-SRY,England,Surrey,Hydestile Cottages - Hambledon Road,51.1530510,-0.6182750,"",,Unspecified,"","",,,,,,,S59367457,"",,,,,Columba palumbus,comwop1,Group,1907,,4.20,5,,3038,4551
125802811,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Ohad Sherer,2015-09-23,2015,9,23,1100,Portugal,PT-01-ME,Aveiro,Mealhada,Mata Nacional do Buçaco,40.3777400,-8.3709383,"",,Unspecified,"","",,,,,,,S48382674,"",,,,Regular count - very common around the castle,Columba palumbus,comwop1,Group,1907,,4.20,5,,2782,4173
205181391,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Christophe Gouraud,2014-04-21,2014,4,21,0,Italy,IT-88,Sardegna,,Platamona Lagoon,40.8167000,8.4933000,Adult – 1,,Unspecified,"","",,IBC1056087,,,,,S65102513,"",,,"Adult in a tree. Elevation: 8 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,1000,667
205006621,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2015-05-28,2015,5,28,0,Norway,NO-03,Oslo,,Linderud Gård,59.9417000,10.8336000,"",,Unspecified,"","",,IBC1450473,,,,,S65089048,"",,,"A bird coming to a grittiness area to eat small stones. Elevation: 161 m. Date added to IBC: January 9, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,2664,4322
205006611,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2015-05-28,2015,5,28,0,Norway,NO-03,Oslo,,Linderud Gård,59.9417000,10.8336000,Adult – 1,,Unspecified,"","",,IBC1450470,,,,,S65089048,"",,,"A dorsal view of an adult bird. Elevation: 161 m. Date added to IBC: January 9, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,2543,4043
205006161,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2016-10-08,2016,10,8,0,United Kingdom,GB-SCT-WLN,Scotland,West Lothian,Livingstone,55.9120000,-3.5298000,"",,Unspecified,"","",,IBC1315704,,,,,S65089467,"",,,"A lateral view of a juvenile bird. Elevation: 140 m. Date added to IBC: December 20, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,1015,1600
205004301,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2015-04-09,2015,4,9,0,Norway,NO-03,Oslo,,Linderud Gård,59.9417000,10.8336000,"",,Unspecified,"","",,IBC1449515,,,,,S65088639,"",,,"A close up of the head. Elevation: 161 m. Date added to IBC: January 6, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,1900,2615
205004291,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Eric Francois Roualet,2015-04-09,2015,4,9,0,Norway,NO-03,Oslo,,Linderud Gård,59.9417000,10.8336000,"",,Unspecified,"","",,IBC1449514,,,,,S65088639,"",,,"Portrait. Elevation: 161 m. Date added to IBC: January 6, 2018.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,1913,2733
204803091,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2009-01-20,2009,1,20,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.8313, 5.6572)",50.8313000,5.6572000,"",,Unspecified,"","",,IBC1040880,,,,,S65005019,"",,,"Looking for seeds between the weeds in a garden. Elevation: 71 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,548,800
204801061,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2009-09-02,2009,9,2,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.831, 5.6585)",50.8310000,5.6585000,"",,Unspecified,"","",,IBC1030790,,,,,S65005151,"",,,"Resting on a fence post at the edge of an agricultural field. Elevation: 72 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,548,800
204793121,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2005-06-07,2005,6,7,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.8314, 5.6572)",50.8314000,5.6572000,"",,Unspecified,"","",,IBC1275847,,,,,S65004781,"",,,"At ease in a suburban garden. Elevation: 70 m. Date added to IBC: September 28, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,548,800
204788461,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2005-06-06,2005,6,6,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.8313, 5.6571)",50.8313000,5.6571000,"",,Unspecified,"","",,IBC1077606,,,,,S65004780,"",,,"Watching a suburban garden from a trunk. Elevation: 71 m. Date added to IBC: June 22, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,548,800
204781411,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Peter Vercruijsse,2005-06-14,2005,6,14,0,Netherlands,NL-LI,Limburg,,"Maastricht (50.8313, 5.6571)",50.8313000,5.6571000,"",Foraging or Eating,Unspecified,"","",,IBC1045542,,,,,S65004784,"",,,"Adult feeding on the ground in a suburban garden. Elevation: 71 m. Date added to IBC: June 21, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,"",548,800
204146751,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tom Heijnen,2016-01-17,2016,1,17,0,Netherlands,NL-NB,Noord-Brabant,,"Parrot Park (NOP) (51.4273, 5.3829)",51.4273000,5.3829000,"",Foraging or Eating,Unspecified,"","",,IBC1552902,,,,,S64963988,"",,,"Front view a bird eating a piece of bread. Elevation: 22 m. Date added to IBC: January 8, 2019.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,"",3543,3543
204138331,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Tom Heijnen,2010-12-25,2010,12,25,0,Netherlands,NL-NB,Noord-Brabant,,"Parrot Park (NOP) (51.4262, 5.3829)",51.4262000,5.3829000,Adult – 1,,Unspecified,"","",,IBC1551630,,,,,S64962962,"",,,"Adult perched. Elevation: 22 m. Date added to IBC: January 4, 2019.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,,3058,2039
204086651,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Lutz Duerselen,2013-06-30,2013,6,30,0,Germany,DE-SH-IZ,Schleswig-Holstein,Steinburg,"Schleswig-Holstein (53.9, 9.5394)",53.9000000,9.5394000,"",Foraging or Eating,Unspecified,"","",,IBC1377040,,,,,S64957329,"",,,"Bird foraging on the lawn. Elevation: 11 m. Date added to IBC: May 20, 2017.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,4.00,4,"",1333,2000
204780901,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,martin achtman,2019-01-18,2019,1,18,0,Germany,DE-BE-B1,Berlin,Berlin (Kreisfreie Stadt),"Wedding (52.5504, 13.3674)",52.5504000,13.3674000,"",,Unspecified,"","",,IBC1555672,,,,,S65003057,"",,,"Perched on tree. Elevation: 39 m. Date added to IBC: January 18, 2019.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.80,5,,1536,2048
204774531,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,martin achtman,2015-08-29,2015,8,29,0,Germany,DE-BE-B1,Berlin,Berlin (Kreisfreie Stadt),"Mitte (52.5205, 13.408)",52.5205000,13.4080000,"",,Unspecified,"","",,IBC1098897,,,,,S65003159,"",,,"2 days old,mum cares for one of the chicks Weinmeisterstraße. Elevation: 37 m. Date added to IBC: June 22, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.80,5,,1703,2194
204774501,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,martin achtman,2015-08-30,2015,8,30,0,Germany,DE-BE-B1,Berlin,Berlin (Kreisfreie Stadt),"Mitte (52.5205, 13.408)",52.5205000,13.4080000,"","",Unspecified,"","",,IBC1098893,,,,,S65003160,"",,,"Two little chicks, 3 days old. In their nest, well cared for by their parents. Weinmeisterstraße . Elevation: 37 m. Date added to IBC: June 22, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.80,5,Nest,3456,4608
204580641,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Marco Valentini,2017-08-31,2017,8,31,0,Italy,IT-65,Abruzzo,,Gran Sasso e Monti della Laga National Park,42.4879000,13.4970000,"",,Unspecified,"","",,IBC1424450,,,,,S64996028,"",,,"Woodpigeon . Elevation: 2048 m. Date added to IBC: October 20, 2017.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.80,5,,2000,3000
255252941,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Hannes Leonard,2020-07-10,2020,7,10,0,United Kingdom,GB-ENG-SRY,England,Surrey,3 West Meads (Guildford House),51.2363088,-0.5995254,"",,Unspecified,"","",,,,,,,S72363369,"",,,,,Columba palumbus,comwop1,Group,1907,,4.00,6,,2970,4449
35462001,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Ryan Schain,2016-09-17,2016,9,17,1044,Ireland,IE-C-GY,Connaught,Galway,Inishmore (Inis Mór),53.1290581,-9.7507095,"",,Unspecified,"","",,,,,,,S31623472,"",,,,,Columba palumbus,comwop1,Group,1907,,3.67,6,,1640,2720
206201161,Photo,Common Wood-Pigeon (White-necked),Columba palumbus [palumbus Group],,Frédéric PELSY,2016-05-03,2016,5,3,0,France,FR-CVL-41,Centre-Val de Loire,Loir-et-Cher,La Sologne area,47.5231000,1.9267000,Adult – 1,,Unspecified,"","",,IBC1269635,,,,,S65202217,"",,,"An adult bird on the ground. Elevation: 89 m. Date added to IBC: August 28, 2016.",IBC scientific name: Columba palumbus palumbus.,Columba palumbus,comwop1,Group,1907,,3.71,7,,600,900
