ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
373988301,Photo,Eurasian Blackbird,Turdus merula,,Christopher Tuffley,2021-09-28,2021,9,28,1154,New Zealand,NZ-MWT-040,Manawatu-Wanganui,Palmerston North City,"Savage Crescent, Palmerston North, Manawatu-Wanganui, NZ (-40.370, 175.604)",-40.3700090,175.6036757,Adult Male – 1,,Unspecified,"","",,,,,,,S95284281,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2405,3608
373988291,Photo,Eurasian Blackbird,Turdus merula,,Christopher Tuffley,2021-09-28,2021,9,28,1154,New Zealand,NZ-MWT-040,Manawatu-Wanganui,Palmerston North City,"Savage Crescent, Palmerston North, Manawatu-Wanganui, NZ (-40.370, 175.604)",-40.3700090,175.6036757,Adult Male – 1,,Unspecified,"","",,,,,,,S95284281,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2247,3371
373988281,Photo,Eurasian Blackbird,Turdus merula,,Christopher Tuffley,2021-09-28,2021,9,28,1154,New Zealand,NZ-MWT-040,Manawatu-Wanganui,Palmerston North City,"Savage Crescent, Palmerston North, Manawatu-Wanganui, NZ (-40.370, 175.604)",-40.3700090,175.6036757,Adult Female – 1,,Unspecified,"","",,,,,,,S95284281,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2133,3200
185655741,Photo,Eurasian Blackbird,Turdus merula,,Bob & Bettina Arrigoni,2019-11-03,2019,11,3,1000,New Zealand,NZ-AUK-007,Auckland,Auckland City,"Dove-Myer Robinson Park, Parnell",-36.8501759,174.7869331,"",,Unspecified,"","",,,,,,,S61131651,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2151,3226
72034141,Photo,Eurasian Blackbird,Turdus merula,,Doug Korver,2017-10-16,2017,10,16,1511,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown Gardens,-45.0370954,168.6599851,Female,,Unspecified,"","",,,,,,,S39950771,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2476,3714
602618221,Photo,Eurasian Blackbird,Turdus merula,,Kabir Samsi,2023-08-12,2023,8,12,1430,New Zealand,NZ-BOP-024,Bay of Plenty,Rotorua District,Rotorua--Te Puia,-38.1638000,176.2512267,"",,Unspecified,"","",,,,,,,S147026262,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,4640,6960
536222051,Photo,Eurasian Blackbird,Turdus merula,,Marian W,2023-02-06,2023,2,6,946,New Zealand,NZ-WGN-047,Wellington,Wellington City,Zealandia Te Mara a Tane Wildlife Sanctuary (General),-41.2954325,174.7487384,"",,Unspecified,"","",,,,,,,S127728782,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,2474,3709
194421391,Photo,Eurasian Blackbird,Turdus merula,,Carolyn S McCullough,2019-10-25,2019,10,25,930,New Zealand,NZ-AUK-004,Auckland,Rodney District,Muriwai Beach,-36.8251018,174.4241166,"",,Unspecified,"","",,,,,,,S62380011,"",,,,,Turdus merula,eurbla,Species,27987,,4.33,3,,1220,1367
612322656,Photo,Eurasian Blackbird,Turdus merula,,Alfie Benbow,2023-12-09,2023,12,9,1142,New Zealand,NZ-WGN-047,Wellington,Wellington City,Zealandia Te Mara a Tane Wildlife Sanctuary (General),-41.2954325,174.7487384,"",,Unspecified,"","",,,,,,,S155979930,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,,1551,2048
612216050,Photo,Eurasian Blackbird,Turdus merula,,George Vaughan,2023-12-11,2023,12,11,1330,New Zealand,NZ-WKO-016,Waikato,Hamilton City,Hamilton Lake Domain,-37.7983000,175.2744000,"",,Unspecified,"","",,,,,,,S156281914,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,,3456,4608
612114581,Photo,Eurasian Blackbird,Turdus merula,,Christopher Tuffley,2023-12-11,2023,12,11,1802,New Zealand,NZ-MWT-040,Manawatu-Wanganui,Palmerston North City,"Savage Crescent, Palmerston North, Manawatu-Wanganui, NZ (-40.370, 175.604)",-40.3700090,175.6036757,Adult Male – 1,Carrying Food,Unspecified,"","",,,,,,,S156129209,"",,,Has some sort of insect in its beak I think,,Turdus merula,eurbla,Species,27987,,5.00,2,"",5000,7000
611890917,Photo,Eurasian Blackbird,Turdus merula,,Scott Watson,2023-12-05,2023,12,5,826,New Zealand,NZ-OTA-070,Otago,Queenstown-Lakes District,Queenstown Gardens,-45.0370954,168.6599851,"",,Unspecified,"","",,,,,,,S155758809,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,,2697,4000
611705158,Photo,Eurasian Blackbird,Turdus merula,,Christopher Tuffley,2023-11-29,2023,11,29,1911,New Zealand,NZ-MWT-040,Manawatu-Wanganui,Palmerston North City,"Savage Crescent, Palmerston North, Manawatu-Wanganui, NZ (-40.370, 175.604)",-40.3700090,175.6036757,Immature – 1,,Unspecified,"","",,,,,,,S155451313,"",,,On the roof hip,,Turdus merula,eurbla,Species,27987,,5.00,2,,3911,5870
611451623,Photo,Eurasian Blackbird,Turdus merula,,Philip Mitchell,2023-11-23,2023,11,23,1149,New Zealand,NZ-AUK-007,Auckland,Auckland City,Auckland Domain,-36.8574000,174.7763000,"",,Unspecified,"","",,,,,,,S154999553,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,,5368,6710
611169126,Photo,Eurasian Blackbird,Turdus merula,,Caiden B,2023-11-14,2023,11,14,1804,New Zealand,NZ-WKO-013,Waikato,Waikato District,"21 Matangi Road, Tamahere, Waikato, NZ (-37.798, 175.335)",-37.7975227,175.3345227,"",Foraging or Eating,Unspecified,"","",,,,,,,S154422141,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,"",1182,2048
610366227,Photo,Eurasian Blackbird,Turdus merula,,Barbara Maytom,2023-10-25,2023,10,25,1805,New Zealand,NZ-WTC-055,West Coast,Buller District,Paparoa NP--Pancake Rocks,-42.1144000,171.3264000,"",,Unspecified,"","",,,,,,,S153049118,"",,,,,Turdus merula,eurbla,Species,27987,,5.00,2,,2378,2426
